"Date of Download: 2023-12-18_15:03:45"
"Search Parameters: Data Level:all  Trait List:  Trial List:11539,11846  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","cassava mosaic disease severity 6-month evaluation|CO_334:0000194","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992935","VH21-0061","","plot","6809770","202304DMPYT_dona_rep2_VH21-0061_62","2","2","62","6","5","test","","1","0","","1","1","355","35.9375","23","","72","10","1","355","8","1","1","10","29.8","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992939","VH21-0072","","plot","6809670","202304DMPYT_dona_rep2_VH21-0072_85","2","2","85","8","4","test","","1","3","","1","1","185","46.5625","29.8","","51","10","3","350","8","1","3","10","28.9","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992950","VH21-0095","","plot","6809786","202304DMPYT_dona_rep2_VH21-0095_88","2","2","88","8","1","test","","1","1","","1","1","205","36.5625","23.4","","67","10","1","410","8","1","0","10","27","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992951","VH21-0097","","plot","6809678","202304DMPYT_dona_rep2_VH21-0097_105","2","2","105","10","6","test","","1","4","","1","1","135","34.375","22","","62","10","2","305","8","1","1","10","28.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992962","VH21-0127","","plot","6809803","202304DMPYT_dona_rep2_VH21-0127_104","2","2","104","10","7","test","","1","3","","1","1","200","10.3125","6.6","","30","10","3","325","8","2","0","10","19.2","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992966","VH21-0172","","plot","6809745","202304DMPYT_dona_rep2_VH21-0172_57","2","2","57","6","10","test","","1","0","","1","1","255","41.5625","26.6","","66","10","1","255","7","1","3","10","27","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992971","VH21-0201","","plot","6809727","202304DMPYT_dona_rep2_VH21-0201_99","2","2","99","9","11","test","","1","2","","1","1","255","38.75","24.8","","71","10","2","390","8","2","1","10","23.6","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992972","VH21-0203","","plot","6809728","202304DMPYT_dona_rep2_VH21-0203_59","2","2","59","6","8","test","","1","0","","1","1","265","52.5","33.6","","84","10","1","265","8","1","2","10","23.3","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992978","VH21-0371","","plot","6809663","202304DMPYT_dona_rep2_VH21-0371_76","2","2","76","7","10","test","","1","0","","1","1","375","18.4375","11.8","","31","10","1","375","7","2","0","10","27","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992980","VH21-0402","","plot","6809809","202304DMPYT_dona_rep2_VH21-0402_106","2","2","106","10","5","test","","1","2","","1","1","205","45.3125","29","","90","10","1","290","8","1","1","10","28.7","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992982","VH21-0421","","plot","6809692","202304DMPYT_dona_rep2_VH21-0421_110","2","2","110","10","1","test","","1","0","","1","2","400","20.3125","13","","45","10","2","400","8","1","2","10","34","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992986","VH21-0427","","plot","6809804","202304DMPYT_dona_rep2_VH21-0427_80","2","2","80","8","9","test","","1","0","","1","1","285","25","16","","47","10","1","285","8","2","0","10","33","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992994","VH21-0439","","plot","6809787","202304DMPYT_dona_rep2_VH21-0439_100","2","2","100","10","11","test","","1","0","","1","1","325","22.1875","14.2","","30","10","1","325","5","1","1","10","24.7","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992999","VH21-0447","","plot","6809710","202304DMPYT_dona_rep2_VH21-0447_109","2","2","109","10","2","test","","1","1","","1","1","250","21.875","14","","39","10","2","300","7","2","3","10","29","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993008","VH21-0477","","plot","6809736","202304DMPYT_dona_rep2_VH21-0477_83","2","2","83","8","6","test","","1","3","","1","1","185","25","16","","47","10","2","305","8","1","1","10","31.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993013","VH21-0500","","plot","6809824","202304DMPYT_dona_rep2_VH21-0500_64","2","2","64","6","3","test","","1","0","","1","1","365","44.375","28.4","","79","10","1","365","8","1","4","10","27.4","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993023","VH21-0529","","plot","6809751","202304DMPYT_dona_rep2_VH21-0529_86","2","2","86","8","3","test","","1","0","","1","1","405","21.25","13.6","","43","10","1","405","8","2","4","10","27.8","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993029","VH21-0600","","plot","6809777","202304DMPYT_dona_rep2_VH21-0600_96","2","2","96","9","8","test","","1","3","","1","1","270","10.9375","7","","23","10","2","390","3","3","1","10","28.5","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993032","VH21-0628","","plot","6809668","202304DMPYT_dona_rep2_VH21-0628_67","2","2","67","7","1","test","","1","0","","1","1","260","15.9375","10.2","","54","10","1","260","4","1","0","10","26.8","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993034","VH21-0681","","plot","6809740","202304DMPYT_dona_rep2_VH21-0681_97","2","2","97","9","9","test","","1","0","","1","1","410","31.875","20.4","","55","10","1","410","8","1","1","10","25.2","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993038","VH21-0708","","plot","6809682","202304DMPYT_dona_rep2_VH21-0708_95","2","2","95","9","7","test","","1","0","","1","1","315","46.5625","29.8","","92","10","1","315","8","1","0","10","26.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993039","VH21-0729","","plot","6809720","202304DMPYT_dona_rep2_VH21-0729_84","2","2","84","8","5","test","","1","0","","1","1","400","30.3125","19.4","","57","10","1","400","6","1","1","9","27.4","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993040","VH21-0737","","plot","6809817","202304DMPYT_dona_rep2_VH21-0737_98","2","2","98","9","10","test","","1","1","","1","1","305","15.9375","10.2","","34","10","1","400","5","2","1","10","26","2","2","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993045","VH21-0779","","plot","6809738","202304DMPYT_dona_rep2_VH21-0779_60","2","2","60","6","7","test","","1","3","","1","1","150","40.625","26","","91","10","3","295","8","1","3","10","31","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993055","VH21-1041","","plot","6809812","202304DMPYT_dona_rep2_VH21-1041_58","2","2","58","6","9","test","","1","2","","1","1","190","9.375","6","","12","10","2","310","5","3","0","7","21.8","3","5","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993057","VH21-1081","","plot","6809759","202304DMPYT_dona_rep2_VH21-1081_75","2","2","75","7","9","test","","1","0","","1","1","250","36.5625","23.4","","62","10","1","290","7","1","1","10","25","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993059","VH21-1087","","plot","6809767","202304DMPYT_dona_rep2_VH21-1087_65","2","2","65","6","2","test","","1","2","","1","1","200","40.625","26","","86","10","1","320","8","1","0","10","31","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993060","VH21-1088","","plot","6809705","202304DMPYT_dona_rep2_VH21-1088_89","2","2","89","9","1","test","","1","0","","1","1","295","32.8125","21","","67","10","1","295","8","2","0","10","23.7","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993062","VH21-1093","","plot","6809667","202304DMPYT_dona_rep2_VH21-1093_82","2","2","82","8","7","test","","1","0","","1","1","375","11.5625","7.4","","27","10","1","375","8","3","1","10","29.1","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993069","VH21-1140","","plot","6809714","202304DMPYT_dona_rep2_VH21-1140_93","2","2","93","9","5","test","","1","0","","1","1","270","37.5","24","","59","10","2","270","7","1","1","10","27","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4993071","VH21-1145","","plot","6809708","202304DMPYT_dona_rep2_VH21-1145_70","2","2","70","7","4","test","","1","0","","1","1","230","33.4375","21.4","","71","10","1","230","8","1","0","10","27.7","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","2732020","CR24-16","","plot","6809760","202304DMPYT_dona_rep3_CR24-16_129","3","3","129","12","4","check","","1","0","","1","1","300","17.5","11.2","","43","10","3","300","8","2","0","10","24.3","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","6809757","202304DMPYT_dona_rep3_IBA980581_117","3","3","117","11","7","check","","1","1","","1","1","120","22.8125","14.6","","45","10","4","360","8","1","0","10","22.7","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","3661328","KM505","","plot","6809788","202304DMPYT_dona_rep3_KM505_149","3","3","149","14","6","test","","2","0","","2","2","320","40.625","26","","79","10","1","320","8","1","0","10","32","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","2451401","KU50","","plot","6809780","202304DMPYT_dona_rep3_KU50_135","3","3","135","13","3","test","","1","0","","1","1","280","45","28.8","","82","10","2","280","8","1","2","10","29.2","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","39671","TMEB419","GBAZEKOUTE,OBAMA,TME 419","plot","6809711","202304DMPYT_dona_rep3_TMEB419_162","3","3","162","15","8","check","","1","0","","1","1","420","47.1875","30.2","","65","10","1","420","7","1","2","10","26.9","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992880","VF21-0005","","plot","6809719","202304DMPYT_dona_rep3_VF21-0005_144","3","3","144","14","11","test","","1","0","","1","1","310","28.75","18.4","","72","10","3","310","8","1","1","10","26.3","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992883","VF21-0015","","plot","6809666","202304DMPYT_dona_rep3_VF21-0015_124","3","3","124","12","9","test","","1","1","","1","1","250","23.75","15.2","","48","10","2","360","7","1","0","10","22","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992884","VF21-0017","","plot","6809726","202304DMPYT_dona_rep3_VF21-0017_141","3","3","141","13","9","test","","1","2","","1","1","190","23.4375","15","","57","10","3","400","7","2","2","10","28","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992890","VF21-0055","","plot","6809816","202304DMPYT_dona_rep3_VF21-0055_112","3","3","112","11","2","test","","1","3","","1","1","50","35.625","22.8","","56","10","5","240","8","1","1","10","32","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992894","VF21-0080","","plot","6809676","202304DMPYT_dona_rep3_VF21-0080_150","3","3","150","14","5","test","","","","","1","1","","","","","","10","","","","","","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992895","VF21-0084","","plot","6809819","202304DMPYT_dona_rep3_VF21-0084_143","3","3","143","13","11","test","","1","3","","1","1","170","35.9375","23","","62","10","4","360","8","2","1","10","29","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992902","VF21-0109","","plot","6809800","202304DMPYT_dona_rep3_VF21-0109_148","3","3","148","14","7","test","","1","0","","1","1","420","8.4375","5.4","","21","10","2","420","2","1","1","10","27.3","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992905","VF21-0142","","plot","6809687","202304DMPYT_dona_rep3_VF21-0142_114","3","3","114","11","4","test","","1","1","","1","1","280","26.25","16.8","","40","10","2","400","8","2","1","10","26","3","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992907","VF21-0146","","plot","6809793","202304DMPYT_dona_rep3_VF21-0146_155","3","3","155","15","1","test","","1","2","","1","1","255","25","16","","42","10","2","310","7","2","1","10","26","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992908","VF21-0148","","plot","6809763","202304DMPYT_dona_rep3_VF21-0148_118","3","3","118","11","8","test","","1","0","","1","1","360","13.4375","8.6","","31","10","3","360","5","1","2","9","19.4","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992909","VF21-0149","","plot","6809737","202304DMPYT_dona_rep3_VF21-0149_134","3","3","134","13","2","test","","1","0","","1","1","270","23.4375","15","","49","10","1","270","8","2","3","10","23.2","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992911","VF21-0172","","plot","6809813","202304DMPYT_dona_rep3_VF21-0172_115","3","3","115","11","5","test","","1","2","","1","1","170","27.5","17.6","","53","10","3","430","8","2","0","10","30","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992914","VF21-0184","","plot","6809823","202304DMPYT_dona_rep3_VF21-0184_138","3","3","138","13","6","test","","1","0","","1","1","400","8.125","5.2","","23","10","2","400","4","2","2","10","21","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992919","VF21-0197","","plot","6809752","202304DMPYT_dona_rep3_VF21-0197_164","3","3","164","15","10","test","","1","3","","1","1","100","40.625","26","","71","10","5","290","8","1","4","10","26.2","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992920","VF21-0200","","plot","6809698","202304DMPYT_dona_rep3_VF21-0200_163","3","3","163","15","9","test","","","","","1","1","","4.0625","2.6","","10","10","","","1","2","0","7","23.4","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992921","VF21-0202","","plot","6809693","202304DMPYT_dona_rep3_VF21-0202_121","3","3","121","11","11","test","","1","2","","1","1","150","10.625","6.8","","22","10","3","320","7","3","2","10","22.8","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992923","VH21-0016","","plot","6809696","202304DMPYT_dona_rep3_VH21-0016_126","3","3","126","12","7","test","","1","0","","1","1","490","28.75","18.4","","56","10","3","490","7","2","3","10","25.7","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992924","VH21-0019","","plot","6809766","202304DMPYT_dona_rep3_VH21-0019_123","3","3","123","12","10","test","","1","1","","1","1","290","16.25","10.4","","33","10","2","360","6","2","0","10","21.3","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992928","VH21-0041","","plot","6809672","202304DMPYT_dona_rep3_VH21-0041_154","3","3","154","14","1","test","","1","3","","1","1","120","45.625","29.2","","74","10","4","250","8","1","1","10","24.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992935","VH21-0061","","plot","6809810","202304DMPYT_dona_rep3_VH21-0061_139","3","3","139","13","7","test","","1","0","","4","1","490","44.0625","28.2","","74","10","2","490","7","1","1","10","26.2","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992939","VH21-0072","","plot","6809742","202304DMPYT_dona_rep3_VH21-0072_128","3","3","128","12","5","test","","1","2","","1","1","170","32.5","20.8","","51","10","3","340","8","1","1","10","29.7","2","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992950","VH21-0095","","plot","6809789","202304DMPYT_dona_rep3_VH21-0095_125","3","3","125","12","8","test","","1","1","","1","1","300","25.3125","16.2","","52","10","2","360","8","2","0","10","25","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992951","VH21-0097","","plot","6809790","202304DMPYT_dona_rep3_VH21-0097_137","3","3","137","13","5","test","","1","3","","1","1","120","45","28.8","","82","10","4","350","8","1","1","10","23.5","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992962","VH21-0127","","plot","6809797","202304DMPYT_dona_rep3_VH21-0127_133","3","3","133","13","1","test","","1","3","","1","1","180","24.6875","15.8","","51","10","4","330","8","1","0","10","23.4","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992966","VH21-0172","","plot","6809779","202304DMPYT_dona_rep3_VH21-0172_132","3","3","132","12","1","test","","1","0","","1","1","200","33.125","21.2","","62","10","1","200","6","1","1","10","23","1","3","1"," (Operator: lizbethpino, Time: )"
